tanggal,lokasi,pm25,aqi,kategori,temperatur,curah_hujan,jarak_pandang,kecepatan_angin
2021-12-11,Jakarta Selatan,21.95,71.7,Sedang,27.83,0.0,4.0,2.5
2021-12-12,Jakarta Selatan,19.75,67.1,Sedang,29.28,0.0,4.0,3.8
2021-12-12,Jakarta Pusat,15.05,57.2,Sedang,29.28,0.0,4.0,3.8
2021-12-13,Jakarta Pusat,15.6,58.4,Sedang,29.5,0.0,4.0,4.4
2021-12-13,Jakarta Selatan,16.1,59.4,Sedang,29.5,0.0,4.0,4.4
2021-12-14,Jakarta Selatan,24.4,76.9,Sedang,28.67,7.11,3.7,2.4
2021-12-14,Jakarta Pusat,23.55,75.1,Sedang,28.67,7.11,3.7,2.4
2021-12-15,Jakarta Selatan,37.7,106.4,Tidak Sehat Untuk Kelompok Rentan,28.72,0.0,3.8,1.2
2021-12-15,Jakarta Pusat,41.45,115.7,Tidak Sehat Untuk Kelompok Rentan,28.72,0.0,3.8,1.2
2021-12-16,Jakarta Selatan,33.85,96.7,Sedang,28.22,0.0,3.5,2.6
2021-12-16,Jakarta Pusat,37.65,106.3,Tidak Sehat Untuk Kelompok Rentan,28.22,0.0,3.5,2.6
2021-12-17,Jakarta Pusat,24.75,77.6,Sedang,28.33,0.51,3.9,1.9
2021-12-17,Jakarta Selatan,29.2,87.0,Sedang,28.33,0.51,3.9,1.9
2021-12-18,Jakarta Selatan,23.35,74.7,Sedang,28.39,0.0,3.7,3.4
2021-12-18,Jakarta Pusat,27.8,84.0,Sedang,28.39,0.0,3.7,3.4
2021-12-19,Jakarta Pusat,45.4,125.4,Tidak Sehat Untuk Kelompok Rentan,29.33,0.0,4.0,1.6
2021-12-19,Jakarta Selatan,54.0,146.6,Tidak Sehat Untuk Kelompok Rentan,29.33,0.0,4.0,1.6
2021-12-20,Jakarta Pusat,24.95,78.0,Sedang,28.11,1.02,4.0,0.7
2021-12-20,Jakarta Selatan,31.25,91.3,Sedang,28.11,1.02,4.0,0.7
2021-12-21,Jakarta Pusat,34.25,97.6,Sedang,26.67,7.11,3.7,1.7
2021-12-21,Jakarta Selatan,35.2,99.6,Sedang,26.67,7.11,3.7,1.7
2021-12-22,Jakarta Selatan,51.1,139.4,Tidak Sehat Untuk Kelompok Rentan,28.56,0.0,4.0,2.1
2021-12-22,Jakarta Pusat,38.85,109.2,Tidak Sehat Untuk Kelompok Rentan,28.56,0.0,4.0,2.1
2021-12-23,Jakarta Selatan,25.5,79.2,Sedang,26.72,20.07,3.8,1.1
2021-12-23,Jakarta Pusat,31.85,92.5,Sedang,26.72,20.07,3.8,1.1
2021-12-24,Jakarta Selatan,24.25,76.6,Sedang,28.06,0.0,3.9,1.4
2021-12-24,Jakarta Pusat,20.5,68.7,Sedang,28.06,0.0,3.9,1.4
2021-12-25,Jakarta Pusat,32.55,94.0,Sedang,27.72,6.1,3.8,3.0
2021-12-25,Jakarta Selatan,25.3,78.8,Sedang,27.72,6.1,3.8,3.0
2021-12-26,Jakarta Pusat,18.0,63.4,Sedang,28.5,0.0,4.0,1.7
2021-12-26,Jakarta Selatan,15.85,58.9,Sedang,28.5,0.0,4.0,1.7
2021-12-27,Jakarta Pusat,17.1,61.5,Sedang,28.28,0.0,3.9,2.2
2021-12-27,Jakarta Selatan,28.55,85.6,Sedang,28.28,0.0,3.9,2.2
2021-12-28,Jakarta Selatan,32.95,94.8,Sedang,28.06,0.0,3.9,3.3
2021-12-28,Jakarta Pusat,22.9,73.7,Sedang,28.06,0.0,3.9,3.3
2021-12-29,Jakarta Pusat,22.0,71.8,Sedang,28.28,0.0,3.9,1.6
2021-12-29,Jakarta Selatan,15.95,59.1,Sedang,28.28,0.0,3.9,1.6
2021-12-30,Jakarta Selatan,37.0,104.7,Tidak Sehat Untuk Kelompok Rentan,27.61,0.76,3.9,2.4
2021-12-30,Jakarta Pusat,25.55,79.3,Sedang,27.61,0.76,3.9,2.4
2021-12-31,Jakarta Pusat,48.0,131.8,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,3.8,2.1
2021-12-31,Jakarta Selatan,41.95,116.9,Tidak Sehat Untuk Kelompok Rentan,29.28,0.0,3.8,2.1
2022-01-01,Jakarta Selatan,12.15,51.1,Sedang,29.22,0.0,4.0,2.0
2022-01-01,Jakarta Pusat,11.3,47.1,Baik,29.22,0.0,4.0,2.0
2022-01-02,Jakarta Pusat,14.7,56.5,Sedang,28.17,0.0,3.8,4.5
2022-01-02,Jakarta Selatan,11.85,49.4,Baik,28.17,0.0,3.8,4.5
2022-01-03,Jakarta Pusat,22.35,72.6,Sedang,29.28,0.0,4.0,3.8
2022-01-03,Jakarta Selatan,19.15,65.8,Sedang,29.28,0.0,4.0,3.8
2022-01-04,Jakarta Selatan,31.95,92.7,Sedang,29.22,0.0,4.0,1.7
2022-01-04,Jakarta Pusat,34.95,99.1,Sedang,29.22,0.0,4.0,1.7
2022-01-05,Jakarta Pusat,59.65,153.1,Tidak Sehat,29.06,30.99,3.9,3.1
2022-01-05,Jakarta Selatan,72.7,159.9,Tidak Sehat,29.06,30.99,3.9,3.1
2022-01-06,Jakarta Pusat,42.1,117.3,Tidak Sehat Untuk Kelompok Rentan,27.78,6.1,3.9,1.7
2022-01-06,Jakarta Selatan,35.5,109.4,Tidak Sehat Untuk Kelompok Rentan,27.78,6.1,3.9,1.7
2022-01-07,Jakarta Pusat,23.55,75.1,Sedang,29.06,0.25,4.0,2.6
2022-01-07,Jakarta Selatan,20.25,68.1,Sedang,29.06,0.25,4.0,2.6
2022-01-08,Jakarta Pusat,30.2,89.1,Sedang,29.28,0.0,4.0,2.1
2022-01-08,Jakarta Selatan,31.45,91.7,Sedang,29.28,0.0,4.0,2.1
2022-01-09,Jakarta Pusat,20.3,68.2,Sedang,29.44,0.0,4.0,3.1
2022-01-09,Jakarta Selatan,26.75,81.8,Sedang,29.44,0.0,4.0,3.1
2022-01-10,Jakarta Selatan,14.55,56.2,Sedang,28.22,0.0,4.0,3.4
2022-01-10,Jakarta Pusat,25.85,79.9,Sedang,28.22,0.0,4.0,3.4
2022-01-11,Jakarta Selatan,19.45,66.5,Sedang,26.72,10.92,3.6,2.8
2022-01-11,Jakarta Pusat,12.3,51.4,Sedang,26.72,10.92,3.6,2.8
2022-01-12,Jakarta Selatan,19.0,65.5,Sedang,26.83,16.0,4.0,3.8
2022-01-12,Jakarta Pusat,16.9,61.1,Sedang,26.83,16.0,4.0,3.8
2022-01-13,Jakarta Selatan,20.4,68.5,Sedang,27.5,12.95,4.0,1.3
2022-01-13,Jakarta Pusat,19.05,65.6,Sedang,27.5,12.95,4.0,1.3
2022-01-14,Jakarta Selatan,24.5,77.1,Sedang,26.83,3.05,3.7,2.5
2022-01-14,Jakarta Pusat,18.15,63.7,Sedang,26.83,3.05,3.7,2.5
2022-01-15,Jakarta Selatan,24.8,77.7,Sedang,27.44,0.0,3.8,3.3
2022-01-15,Jakarta Pusat,18.65,64.8,Sedang,27.44,0.0,3.8,3.3
2022-01-16,Jakarta Selatan,38.3,107.9,Tidak Sehat Untuk Kelompok Rentan,27.06,11.94,3.6,3.4
2022-01-16,Jakarta Pusat,28.75,86.0,Sedang,27.06,11.94,3.6,3.4
2022-01-17,Jakarta Selatan,22.7,73.3,Sedang,28.0,1.02,4.0,3.3
2022-01-17,Jakarta Pusat,28.1,84.6,Sedang,28.0,1.02,4.0,3.3
2022-01-18,Jakarta Selatan,20.3,68.2,Sedang,26.06,182.12,3.7,4.9
2022-01-18,Jakarta Pusat,18.4,64.2,Sedang,26.06,182.12,3.7,4.9
2022-01-19,Jakarta Pusat,17.55,62.5,Sedang,27.17,7.11,3.7,5.5
2022-01-19,Jakarta Selatan,18.5,64.5,Sedang,27.17,7.11,3.7,5.5
2022-01-20,Jakarta Pusat,12.9,52.7,Sedang,26.06,0.0,3.8,3.0
2022-01-20,Jakarta Selatan,14.95,57.0,Sedang,26.06,0.0,3.8,3.0
2022-01-21,Jakarta Pusat,16.0,59.2,Sedang,28.0,5.59,3.9,2.8
2022-01-21,Jakarta Selatan,17.2,61.7,Sedang,28.0,5.59,3.9,2.8
2022-01-22,Jakarta Pusat,19.2,65.9,Sedang,27.83,3.05,4.0,3.8
2022-01-22,Jakarta Selatan,12.9,52.7,Sedang,27.83,3.05,4.0,3.8
2022-01-23,Jakarta Pusat,19.25,66.0,Sedang,29.5,0.0,4.0,6.7
2022-01-23,Jakarta Selatan,18.8,65.1,Sedang,29.5,0.0,4.0,6.7
2022-01-24,Jakarta Pusat,12.7,52.3,Sedang,30.06,0.0,4.0,3.3
2022-01-24,Jakarta Selatan,15.4,57.9,Sedang,30.06,0.0,4.0,3.3
2022-01-25,Jakarta Pusat,18.95,65.4,Sedang,28.89,5.08,3.9,1.7
2022-01-25,Jakarta Selatan,14.75,56.6,Sedang,28.89,5.08,3.9,1.7
2022-01-26,Jakarta Pusat,16.2,59.6,Sedang,27.72,0.0,3.8,2.8
2022-01-26,Jakarta Selatan,14.75,56.6,Sedang,27.72,0.0,3.8,2.8
2022-01-27,Jakarta Pusat,23.65,75.3,Sedang,28.33,5.08,4.0,2.7
2022-01-27,Jakarta Selatan,18.65,64.8,Sedang,28.33,5.08,4.0,2.7
2022-01-28,Jakarta Pusat,22.25,72.3,Sedang,28.5,0.0,4.0,2.1
2022-01-28,Jakarta Selatan,20.85,69.4,Sedang,28.5,0.0,4.0,2.1
2022-01-29,Jakarta Selatan,44.85,124.0,Tidak Sehat Untuk Kelompok Rentan,28.11,0.0,4.0,3.8
2022-01-29,Jakarta Pusat,36.2,102.7,Tidak Sehat Untuk Kelompok Rentan,28.11,0.0,4.0,3.8
2022-01-30,Jakarta Pusat,74.75,160.9,Tidak Sehat,28.61,0.0,3.9,3.1
2022-01-30,Jakarta Selatan,60.35,153.5,Tidak Sehat,28.61,0.0,3.9,3.1
2022-01-31,Jakarta Pusat,25.7,79.6,Sedang,28.61,0.0,4.0,3.1
2022-01-31,Jakarta Selatan,20.45,68.6,Sedang,28.61,0.0,4.0,3.1
2022-02-01,Jakarta Pusat,35.25,99.7,Sedang,28.06,3.05,3.8,2.3
2022-02-01,Jakarta Selatan,25.85,79.9,Sedang,28.06,3.05,3.8,2.3
2022-02-02,Jakarta Pusat,17.6,62.6,Sedang,28.28,0.0,4.0,1.6
2022-02-02,Jakarta Selatan,12.2,51.2,Sedang,28.28,0.0,4.0,1.6
2022-02-03,Jakarta Pusat,21.55,70.9,Sedang,28.67,1.02,3.9,3.0
2022-02-03,Jakarta Selatan,16.95,61.2,Sedang,28.67,1.02,3.9,3.0
2022-02-04,Jakarta Pusat,16.95,61.2,Sedang,27.06,17.02,4.0,3.1
2022-02-04,Jakarta Selatan,17.05,61.4,Sedang,27.06,17.02,4.0,3.1
2022-02-05,Jakarta Pusat,19.25,66.0,Sedang,26.39,41.91,3.8,1.9
2022-02-05,Jakarta Selatan,20.05,67.7,Sedang,26.39,41.91,3.8,1.9
2022-02-06,Jakarta Pusat,14.55,56.2,Sedang,28.06,3.05,4.0,5.2
2022-02-06,Jakarta Selatan,13.0,52.9,Sedang,28.06,3.05,4.0,5.2
2022-02-07,Jakarta Pusat,17.0,61.3,Sedang,28.5,0.0,4.0,3.6
2022-02-07,Jakarta Selatan,12.45,51.7,Sedang,28.5,0.0,4.0,3.6
2022-02-08,Jakarta Pusat,35.0,99.2,Sedang,26.39,63.75,3.4,0.0
2022-02-08,Jakarta Selatan,29.1,86.8,Sedang,26.39,63.75,3.4,0.0
2022-02-09,Jakarta Pusat,21.1,69.9,Sedang,27.28,1.02,4.0,5.7
2022-02-09,Jakarta Selatan,18.5,64.5,Sedang,27.28,1.02,4.0,5.7
2022-02-10,Jakarta Pusat,15.2,57.5,Sedang,27.89,0.0,4.0,3.2
2022-02-10,Jakarta Selatan,11.9,49.6,Baik,27.89,0.0,4.0,3.2
2022-02-11,Jakarta Pusat,34.05,97.2,Sedang,28.33,0.51,3.9,2.6
2022-02-11,Jakarta Selatan,28.4,85.3,Sedang,28.33,0.51,3.9,2.6
2022-02-12,Jakarta Pusat,22.3,72.5,Sedang,27.83,0.0,3.8,3.5
2022-02-12,Jakarta Selatan,28.55,85.6,Sedang,27.83,0.0,3.8,3.5
2022-02-13,Jakarta Pusat,28.55,85.6,Sedang,27.06,0.0,3.7,3.1
2022-02-13,Jakarta Selatan,40.0,112.1,Tidak Sehat Untuk Kelompok Rentan,27.06,0.0,3.7,3.1
2022-02-14,Jakarta Pusat,35.5,158.6,Tidak Sehat,26.78,23.88,3.7,1.5
2022-02-14,Jakarta Selatan,35.5,157.6,Tidak Sehat,26.78,23.88,3.7,1.5
2022-02-15,Jakarta Pusat,35.5,158.6,Tidak Sehat,27.61,2.03,3.9,2.5
2022-02-15,Jakarta Selatan,35.5,157.6,Tidak Sehat,27.61,2.03,3.9,2.5
2022-02-16,Jakarta Pusat,35.5,157.6,Tidak Sehat,28.17,0.0,3.7,2.6
2022-02-16,Jakarta Selatan,35.5,158.6,Tidak Sehat,28.17,0.0,3.7,2.6
2022-02-17,Jakarta Pusat,35.5,158.6,Tidak Sehat,28.0,0.0,4.0,1.1
2022-02-17,Jakarta Selatan,35.5,157.6,Tidak Sehat,28.0,0.0,4.0,1.1
2022-02-18,Jakarta Pusat,35.5,158.6,Tidak Sehat,27.33,2.03,3.7,0.8
2022-02-18,Jakarta Selatan,35.5,157.6,Tidak Sehat,27.33,2.03,3.7,0.8
2022-02-19,Jakarta Pusat,35.5,158.6,Tidak Sehat,27.89,3.05,3.9,2.0
2022-02-19,Jakarta Selatan,35.5,157.6,Tidak Sehat,27.89,3.05,3.9,2.0
2022-02-20,Jakarta Pusat,35.5,158.6,Tidak Sehat,28.11,0.0,3.8,2.6
2022-02-20,Jakarta Selatan,35.5,157.6,Tidak Sehat,28.11,0.0,3.8,2.6
2022-02-21,Jakarta Pusat,35.5,157.6,Tidak Sehat,28.67,0.0,3.8,1.7
2022-02-21,Jakarta Selatan,35.5,158.6,Tidak Sehat,28.67,0.0,3.8,1.7
2022-02-22,Jakarta Pusat,35.5,157.6,Tidak Sehat,29.17,0.0,3.9,2.0
2022-02-22,Jakarta Selatan,35.5,151.8,Tidak Sehat,29.17,0.0,3.9,2.0
2022-02-23,Jakarta Pusat,25.45,79.1,Sedang,27.22,18.03,3.8,4.7
2022-02-23,Jakarta Selatan,35.5,79.6,Sedang,27.22,18.03,3.8,4.7
2022-02-24,Jakarta Pusat,9.0,37.5,Baik,29.17,0.0,3.8,4.8
2022-02-24,Jakarta Selatan,10.25,42.7,Baik,29.17,0.0,3.8,4.8
2022-02-25,Jakarta Pusat,10.3,42.9,Baik,27.44,3.05,3.9,3.6
2022-02-25,Jakarta Selatan,12.3,51.4,Sedang,27.44,3.05,3.9,3.6
2022-02-26,Jakarta Pusat,15.25,57.6,Sedang,28.11,0.0,4.0,4.9
2022-02-26,Jakarta Selatan,12.3,51.4,Sedang,28.11,0.0,4.0,4.9
2022-02-27,Jakarta Pusat,9.95,41.5,Baik,27.94,1.02,3.9,4.0
2022-02-27,Jakarta Selatan,11.2,46.7,Baik,27.94,1.02,3.9,4.0
2022-02-28,Jakarta Pusat,12.9,52.7,Sedang,28.22,0.76,3.7,3.0
2022-02-28,Jakarta Selatan,11.1,46.2,Baik,28.22,0.76,3.7,3.0
2022-03-01,Jakarta Pusat,14.35,55.7,Sedang,26.5,5.08,3.7,2.0
2022-03-01,Jakarta Selatan,10.6,44.2,Baik,26.5,5.08,3.7,2.0
2022-03-02,Jakarta Pusat,15.4,57.9,Sedang,27.83,6.1,3.8,3.7
2022-03-02,Jakarta Selatan,10.6,44.2,Baik,27.83,6.1,3.8,3.7
2022-03-03,Jakarta Pusat,12.8,52.5,Sedang,28.72,0.0,3.9,6.9
2022-03-03,Jakarta Selatan,16.4,60.0,Sedang,28.72,0.0,3.9,6.9
2022-03-04,Jakarta Pusat,13.35,53.6,Sedang,28.61,0.0,3.8,3.4
2022-03-04,Jakarta Selatan,12.45,51.7,Sedang,28.61,0.0,3.8,3.4
2022-03-05,Jakarta Pusat,16.75,60.8,Sedang,27.39,12.7,3.9,4.1
2022-03-05,Jakarta Selatan,14.8,56.7,Sedang,27.39,12.7,3.9,4.1
2022-03-06,Jakarta Pusat,7.85,32.7,Baik,28.28,0.0,3.9,7.8
2022-03-06,Jakarta Selatan,7.3,30.4,Baik,28.28,0.0,3.9,7.8
2022-03-07,Jakarta Pusat,10.6,44.2,Baik,29.0,0.0,3.9,4.1
2022-03-07,Jakarta Selatan,10.65,44.4,Baik,29.0,0.0,3.9,4.1
2022-03-08,Jakarta Pusat,18.8,65.1,Sedang,28.22,0.51,3.9,2.5
2022-03-08,Jakarta Selatan,19.05,65.6,Sedang,28.22,0.51,3.9,2.5
2022-03-09,Jakarta Selatan,33.25,95.5,Sedang,28.22,0.0,4.0,2.3
2022-03-09,Jakarta Pusat,30.8,90.3,Sedang,28.22,0.0,4.0,2.3
2022-03-10,Jakarta Pusat,30.45,89.6,Sedang,28.83,0.0,4.0,2.4
2022-03-10,Jakarta Selatan,39.0,109.6,Tidak Sehat Untuk Kelompok Rentan,28.83,0.0,4.0,2.4
2022-03-11,Jakarta Selatan,37.2,105.2,Tidak Sehat Untuk Kelompok Rentan,28.33,0.0,4.0,5.6
2022-03-11,Jakarta Pusat,50.75,138.6,Tidak Sehat Untuk Kelompok Rentan,28.33,0.0,4.0,5.6
2022-03-12,Jakarta Pusat,14.05,55.1,Sedang,27.39,35.05,3.8,1.6
2022-03-12,Jakarta Selatan,13.45,53.8,Sedang,27.39,35.05,3.8,1.6
2022-03-13,Jakarta Pusat,18.1,63.6,Sedang,28.22,3.05,4.0,2.1
2022-03-13,Jakarta Selatan,26.55,81.4,Sedang,28.22,3.05,4.0,2.1
2022-03-14,Jakarta Pusat,38.35,108.0,Tidak Sehat Untuk Kelompok Rentan,28.22,3.05,3.9,0.4
2022-03-14,Jakarta Selatan,33.9,96.8,Sedang,28.22,3.05,3.9,0.4
2022-03-15,Jakarta Pusat,36.7,104.0,Tidak Sehat Untuk Kelompok Rentan,26.78,6.1,3.7,1.5
2022-03-15,Jakarta Selatan,29.0,86.5,Sedang,26.78,6.1,3.7,1.5
2022-03-16,Jakarta Selatan,37.75,106.5,Tidak Sehat Untuk Kelompok Rentan,29.5,0.0,3.8,1.3
2022-03-16,Jakarta Pusat,27.6,83.6,Sedang,29.5,0.0,3.8,1.3
2022-03-17,Jakarta Selatan,54.3,147.3,Tidak Sehat Untuk Kelompok Rentan,29.06,0.51,4.0,1.7
2022-03-17,Jakarta Pusat,46.7,128.6,Tidak Sehat Untuk Kelompok Rentan,29.06,0.51,4.0,1.7
2022-03-18,Jakarta Selatan,34.35,97.8,Sedang,29.17,0.0,3.8,2.4
2022-03-18,Jakarta Pusat,37.9,106.9,Tidak Sehat Untuk Kelompok Rentan,29.17,0.0,3.8,2.4
2022-03-19,Jakarta Selatan,15.9,59.0,Sedang,29.72,0.0,4.0,7.6
2022-03-19,Jakarta Pusat,11.15,46.5,Baik,29.72,0.0,4.0,7.6
2022-03-20,Jakarta Selatan,10.9,45.4,Baik,30.11,0.0,4.0,6.4
2022-03-20,Jakarta Pusat,16.1,59.4,Sedang,30.11,0.0,4.0,6.4
2022-03-21,Jakarta Selatan,7.15,29.8,Baik,29.83,0.0,4.0,7.5
2022-03-21,Jakarta Pusat,9.1,37.9,Baik,29.83,0.0,4.0,7.5
2022-03-22,Jakarta Selatan,17.6,62.6,Sedang,29.28,2.03,3.9,3.2
2022-03-22,Jakarta Pusat,17.5,62.4,Sedang,29.28,2.03,3.9,3.2
2022-03-23,Jakarta Selatan,14.5,56.0,Sedang,27.78,0.0,3.7,1.1
2022-03-23,Jakarta Pusat,12.45,51.7,Sedang,27.78,0.0,3.7,1.1
2022-03-24,Jakarta Selatan,22.1,72.0,Sedang,29.11,0.0,4.0,2.7
2022-03-24,Jakarta Pusat,29.4,87.4,Sedang,29.11,0.0,4.0,2.7
2022-03-25,Jakarta Selatan,77.55,162.4,Tidak Sehat,29.28,0.0,4.0,2.1
2022-03-25,Jakarta Pusat,58.0,152.3,Tidak Sehat,29.28,0.0,4.0,2.1
2022-03-26,Jakarta Selatan,40.25,112.7,Tidak Sehat Untuk Kelompok Rentan,26.11,23.11,3.8,1.1
2022-03-26,Jakarta Pusat,36.3,103.0,Tidak Sehat Untuk Kelompok Rentan,26.11,23.11,3.8,1.1
2022-03-27,Jakarta Selatan,34.5,98.1,Sedang,27.83,12.95,3.7,4.0
2022-03-27,Jakarta Pusat,39.5,110.8,Tidak Sehat Untuk Kelompok Rentan,27.83,12.95,3.7,4.0
2022-03-28,Jakarta Selatan,21.0,69.7,Sedang,28.61,0.0,4.0,3.9
2022-03-28,Jakarta Pusat,15.7,58.6,Sedang,28.61,0.0,4.0,3.9
2022-03-29,Jakarta Selatan,29.3,87.2,Sedang,29.61,0.0,4.0,3.0
2022-03-29,Jakarta Pusat,41.75,116.4,Tidak Sehat Untuk Kelompok Rentan,29.61,0.0,4.0,3.0
2022-03-30,Jakarta Selatan,56.05,151.3,Tidak Sehat,29.28,0.0,3.8,2.3
2022-03-30,Jakarta Pusat,65.2,156.0,Tidak Sehat,29.28,0.0,3.8,2.3
2022-03-31,Jakarta Selatan,56.35,151.4,Tidak Sehat,28.83,0.0,3.7,3.5
2022-03-31,Jakarta Pusat,48.7,133.5,Tidak Sehat Untuk Kelompok Rentan,28.83,0.0,3.7,3.5
2022-04-01,Jakarta Selatan,39.5,110.8,Tidak Sehat Untuk Kelompok Rentan,28.33,4.06,3.7,1.7
2022-04-01,Jakarta Pusat,38.75,109.0,Tidak Sehat Untuk Kelompok Rentan,28.33,4.06,3.7,1.7
2022-04-02,Jakarta Selatan,26.6,81.5,Sedang,28.33,3.05,3.8,4.2
2022-04-02,Jakarta Pusat,16.9,61.1,Sedang,28.33,3.05,3.8,4.2
2022-04-03,Jakarta Selatan,11.1,46.2,Baik,26.67,27.18,3.7,3.7
2022-04-03,Jakarta Pusat,6.55,27.3,Baik,26.67,27.18,3.7,3.7
2022-04-04,Jakarta Selatan,26.55,81.4,Sedang,29.06,0.0,3.8,3.4
2022-04-04,Jakarta Pusat,21.55,70.9,Sedang,29.06,0.0,3.8,3.4
2022-04-05,Jakarta Selatan,32.35,93.6,Sedang,27.5,54.36,3.9,2.0
2022-04-05,Jakarta Pusat,34.85,98.8,Sedang,27.5,54.36,3.9,2.0
2022-04-06,Jakarta Selatan,23.6,75.2,Sedang,28.94,0.0,4.0,0.9
2022-04-06,Jakarta Pusat,20.0,67.6,Sedang,28.94,0.0,4.0,0.9
2022-04-07,Jakarta Selatan,34.3,97.7,Sedang,29.11,0.0,4.0,3.8
2022-04-07,Jakarta Pusat,24.35,76.8,Sedang,29.11,0.0,4.0,3.8
2022-04-08,Jakarta Selatan,13.55,54.0,Sedang,27.89,45.97,3.7,0.6
2022-04-08,Jakarta Pusat,22.75,73.4,Sedang,27.89,45.97,3.7,0.6
2022-04-09,Jakarta Pusat,21.25,70.2,Sedang,29.11,0.0,4.0,1.5
2022-04-09,Jakarta Selatan,27.95,84.3,Sedang,29.11,0.0,4.0,1.5
2022-04-10,Jakarta Pusat,36.3,103.0,Tidak Sehat Untuk Kelompok Rentan,29.33,0.0,4.0,2.4
2022-04-10,Jakarta Selatan,42.25,117.6,Tidak Sehat Untuk Kelompok Rentan,29.33,0.0,4.0,2.4
2022-04-11,Jakarta Pusat,28.05,84.5,Sedang,28.22,29.97,3.7,2.1
2022-04-11,Jakarta Selatan,34.5,98.1,Sedang,28.22,29.97,3.7,2.1
2022-04-12,Jakarta Selatan,53.65,145.7,Tidak Sehat Untuk Kelompok Rentan,28.28,2.03,3.7,3.1
2022-04-12,Jakarta Pusat,38.55,108.5,Tidak Sehat Untuk Kelompok Rentan,28.28,2.03,3.7,3.1
2022-04-13,Jakarta Pusat,58.45,152.5,Tidak Sehat,28.94,0.0,3.8,0.9
2022-04-13,Jakarta Selatan,49.6,135.7,Tidak Sehat Untuk Kelompok Rentan,28.94,0.0,3.8,0.9
2022-04-14,Jakarta Pusat,23.55,75.1,Sedang,29.17,0.0,4.0,3.0
2022-04-14,Jakarta Selatan,29.25,87.1,Sedang,29.17,0.0,4.0,3.0
2022-04-15,Jakarta Pusat,43.25,120.1,Tidak Sehat Untuk Kelompok Rentan,29.89,0.0,4.0,2.5
2022-04-15,Jakarta Selatan,31.75,92.3,Sedang,29.89,0.0,4.0,2.5
2022-04-16,Jakarta Selatan,42.15,117.4,Tidak Sehat Untuk Kelompok Rentan,29.67,0.51,3.8,3.1
2022-04-16,Jakarta Pusat,35.6,101.2,Tidak Sehat Untuk Kelompok Rentan,29.67,0.51,3.8,3.1
2022-04-17,Jakarta Pusat,35.5,151.6,Tidak Sehat,30.22,0.0,4.0,1.9
2022-04-17,Jakarta Selatan,58.3,152.4,Tidak Sehat,30.22,0.0,4.0,1.9
2022-04-18,Jakarta Pusat,35.5,52.6,Sedang,29.39,0.0,4.0,3.1
2022-04-18,Jakarta Selatan,28.4,85.3,Sedang,29.39,0.0,4.0,3.1
2022-04-19,Jakarta Pusat,27.3,83.0,Sedang,29.0,0.51,4.0,3.5
2022-04-19,Jakarta Selatan,41.1,114.8,Tidak Sehat Untuk Kelompok Rentan,29.0,0.51,4.0,3.5
2022-04-20,Jakarta Pusat,25.4,79.0,Sedang,28.78,4.06,3.6,3.5
2022-04-20,Jakarta Selatan,22.1,72.0,Sedang,28.78,4.06,3.6,3.5
2022-04-21,Jakarta Pusat,13.4,53.7,Sedang,27.17,10.92,3.7,0.5
2022-04-21,Jakarta Selatan,16.8,60.9,Sedang,27.17,10.92,3.7,0.5
2022-04-22,Jakarta Pusat,54.0,146.6,Tidak Sehat Untuk Kelompok Rentan,26.33,6.1,3.3,0.6
2022-04-22,Jakarta Selatan,43.55,120.8,Tidak Sehat Untuk Kelompok Rentan,26.33,6.1,3.3,0.6
2022-04-23,Jakarta Pusat,40.4,113.1,Tidak Sehat Untuk Kelompok Rentan,29.11,0.0,4.0,2.4
2022-04-23,Jakarta Selatan,30.05,88.7,Sedang,29.11,0.0,4.0,2.4
2022-04-24,Jakarta Pusat,28.95,86.4,Sedang,29.22,0.76,3.9,2.5
2022-04-24,Jakarta Selatan,25.0,78.1,Sedang,29.22,0.76,3.9,2.5
2022-04-25,Jakarta Pusat,36.0,102.2,Tidak Sehat Untuk Kelompok Rentan,28.72,4.06,3.8,1.4
2022-04-25,Jakarta Selatan,29.55,87.7,Sedang,28.72,4.06,3.8,1.4
2022-04-26,Jakarta Pusat,16.3,59.8,Sedang,29.94,0.0,4.0,1.9
2022-04-26,Jakarta Selatan,23.4,74.8,Sedang,29.94,0.0,4.0,1.9
2022-04-27,Jakarta Pusat,26.6,81.5,Sedang,29.33,8.13,3.9,2.9
2022-04-27,Jakarta Selatan,16.55,60.4,Sedang,29.33,8.13,3.9,2.9
2022-04-28,Jakarta Pusat,7.1,29.6,Baik,28.17,0.0,3.8,3.5
2022-04-28,Jakarta Selatan,6.0,25.0,Baik,28.17,0.0,3.8,3.5
2022-04-29,Jakarta Pusat,13.45,53.8,Sedang,29.44,0.0,4.0,3.5
2022-04-29,Jakarta Selatan,7.1,29.6,Baik,29.44,0.0,4.0,3.5
2022-04-30,Jakarta Pusat,25.3,78.8,Sedang,28.56,0.0,4.0,1.9
2022-04-30,Jakarta Selatan,16.5,60.3,Sedang,28.56,0.0,4.0,1.9
2022-05-01,Jakarta Pusat,45.4,125.4,Tidak Sehat Untuk Kelompok Rentan,28.67,0.0,3.9,1.7
2022-05-01,Jakarta Selatan,22.85,73.6,Sedang,28.67,0.0,3.9,1.7
2022-05-02,Jakarta Pusat,18.8,65.1,Sedang,27.72,19.05,3.7,3.6
